,text,labels
229,"If the group was able to make 65 recycled materials from what they gathered and the teachers were able to make 28,
how many recycled products will they be able to sell at the fair?",ELEMENTARY
230,"Robyn and Lucy are members of their village's Girl Scout troop. During weekends and some weekdays, they go around selling cookies in the neighborhood. They have a week before the month ends and they are doing their best to get a badge from selling cookies. Working overtime, Robyn sold 47 packs of cookies while Lucy sold 29.
How many packs of cookies were they able to sell that day?",ELEMENTARY
231,"Because of an upcoming exam, Robyn will not be able to sell cookies on Tuesday. To make up for it, Lucy decided to do double the work to catch up. She sold 34 cookies on her first round and 27 on her second round.
How many cookies were sold by Lucy?",ELEMENTARY
232,"Still a little behind, Robyn asked her mother to drive them around town on Wednesday to cover more houses. That day Robyn sold 55 packs of cookies while Lucy sold 43.
How many packs were they able to sell that day?",ELEMENTARY
233,"With the end of the month coming in two days, they decided to sell cookies to the neighboring villages as well. If they sold 23 packs on one village and 28 on the other,
how many cookies were they able to sell in the other villages?",ELEMENTARY
234,"On the day of the awarding ceremony, Robyn and Lucy decided to sell more cookies during the morning to make sure they get the badge. Lucy sold 19 packs and Robyn sold 16.
How many packs did they sell on their last day?",ELEMENTARY
235,"It's Earth Awareness Day and the town of Flora is celebrating by planting trees in areas where the forest has been damaged. Mayor Fauna, leader of the town of Flora, donated 27 oak tree seedlings and 16 seedlings of holly.
How many seedlings did he donate altogether?",ELEMENTARY
236,"Mr. Fortree, a businessman also gave seedlings for the tree planting activity. If he gave 14 seedlings of cedar and 38 seedlings of pine,
how many seedlings did he give in total?",ELEMENTARY
237,"Students from Flora Middle School were asked to participate in the event. They planted 47 apple trees and 27 orange trees in the forest near their school.
How many trees in total did the students plant?",ELEMENTARY
238,"Rangers from Flora Natural Park and Wildlife Reserve also joined the activities on that day. They planted 75 redwood trees and 25 cypress trees to replace the trees that were destroyed during a recent forest fire.
How many trees did the rangers plant?",ELEMENTARY
239,"Professor Treehead of the Flora University requested his students to participate. He said that they planted 15 species of trees in the natural park, 20 species of trees in the neighboring forest and 10 species of trees all around different locations in town.
How many species of trees were planted by the students?",ELEMENTARY
240,"Hazel and her father both love going on fishing trips. This year, they planned to go around the Great Lakes for a unique fishing experience. Their first stop is Lake Ontario. Hazel and her father decided to have a contest between them. If Hazel caught 24 salmons and her dad caught 27,
how many salmons did they catch in total?",ELEMENTARY
241,"Their next destination is Lake Erie. Still in a contest, Hazel caught 48 different fishes while her father caught 46.
How many fishes did they catch in Lake Erie?",ELEMENTARY
242,"The following week, they decided to go to Lake Huron and Lake Michigan. During their stay there, they caught a total of 30 pikes, 40 sturgeons and 75 herrings.
How many fishes did they catch from the two lakes?",ELEMENTARY
243,"Their last stop was the largest of them all, Lake Superior. Tired with their travels, they decided to do less fishing and enjoy the lake's beauty instead. They were able to catch 15 catfishes, 20 sturgeons, 25 pikes and 10 eels.
How many fishes were caught from Lake Superior?",ELEMENTARY
244,"Being concerned with the ecology of lakes, Hazel and her dad returned the youngling fishes they caught. If they took 23 fishes from Lake Ontario and Erie, 30 fishes from Lake Huron and Michigan and 44 from Lake Superior,
how many fishes will they bring home with them?",ELEMENTARY
245,"It is Buddy's first day at a new school and he is feeling very nervous. His day begins with some bacon and egg prepared by his mother. After eating and preparing, Buddy headed out to catch the school bus from the nearest bus stop. Including Buddy, there were 39 students that got on the bus during the first stop. If 29 more students got on the bus at the second stop,
how many students are riding the bus?",ELEMENTARY
246,"Upon arriving at the school, Buddy immediately went to his teacher where he was introduced to all the third grade students in the school. There were 57 girl students and 66 boy students.
How many third graders did Buddy meet in the school?",ELEMENTARY
247,"During recess, Buddy went to the cafeteria where he met other students from different grades. If he met 14 second grade students, 10 fourth grade students and 16 fifth grade students,
how many more students did Buddy meet during recess?",ELEMENTARY
248,"After recess, Buddy changed clothes for gym class. Down at the gym, all the students were divided into two groups. If one group has 34 members and the other has 37,
how many students are in Buddy's gym class?",ELEMENTARY
249,"After the final bell rang, Buddy ran to the school bus with his new friends. On his ride home, he counted 36 students sitting on the left side of the bus and 27 sitting on the right.
How many students are on the bus ride home?",ELEMENTARY
250,"Helen the Hippo and her friends are preparing for Thanksgiving at Helen's house. Helen baked 435 chocolate chip cookies yesterday and 139 cookies this morning.
How many cookies did Helen bake?",ELEMENTARY
251,"Pinky the Pig bought 36 apples while Danny the Duck bought 73.
How many apples do they have altogether?",ELEMENTARY
252,"Dylan the Dog prepared 241 hotdog sticks in a brown bag. His father placed 426 more hotdog sticks in the same brown bag.
How many hotdog sticks did Dylan and his father place in the brown bag?",ELEMENTARY
253,"Helen's mother brought 101 hotdogs. After a few hours, Dylan's mother arrived with 379 hotdogs.
How many hotdogs do they have altogether?",ELEMENTARY
254,"Pinky made 147 miniature pumpkin pies for everyone and Helen made 56.
How many miniature pies do they have in total?",ELEMENTARY
255,"It's spring break at Rosewood High so Rachel and her family decided to take a trip across Europe. Since Rachel has always been fascinated by the French people, they began their tour with a visit to France. During their stay there, Rachel went to the famous Eiffel Tower. If she climbed 567 flights of stairs going up and 325 going down,
what is the total number of steps that she took?",ELEMENTARY
256,"After visiting France, Rachel's sister Bella, requested that they see the Buckingham Palace in London. If they travelled 451 miles by land and 150 miles by sea across the English Channel,
what is the total distance that they travelled?",ELEMENTARY
257,"The very first thing that Rachel tried when they reached England was the food. If she ate 276 grams of bacon and 147 grams of sausages,
how much food did she eat in total?",ELEMENTARY
258,"After eating a hearty meal, they went to see the Buckingham Palace. There, Rachel learned that 583 visitors came to the palace that day. If there were 246 visitors the previous day,
how many visited the palace within 2 days?",ELEMENTARY
259,"The last stop of their tour was Italy; there they visited Naples, the place where modern pizza was invented. During their stay there, she ate 598 grams of pizza and her sister ate 354.
How many grams of pizza did Rachel and Bella ate there?",ELEMENTARY
260,"Christmas is near. Mr. Anderson, president of Nice People Inc. organized a charity event to share happiness to the less fortunate people. The first thing that he did is to visit an orphanage. There he dressed up as Santa and gave toys to the children. If he gave 134 toy cars to the boys and 269 dolls to the girls,
how many toys did he give to all?",ELEMENTARY
261,"Next on his list is the nursing home near his office. There he 472 boxes of vitamins and 288 boxes of supplements.
How many boxes of medicine did the nursing home receive from Mr. Anderson?",ELEMENTARY
262,"Feeling good about what he did, Mr. Anderson decided to continue giving to others. He went around the city and gave clothes to homeless people. If he gave 589 shirts and 345 trousers,
how many pieces of clothing did he gave out in total?",ELEMENTARY
263,"After giving out clothes, he invited the homeless to the nearest soup kitchen to give them a proper meal. If he fed 219 men and 328 women,
how many homeless people was he able to feed?",ELEMENTARY
264,"The last place that he went to was the city animal shelter. There he donated some money to make sure the dogs and cats there are being taken care of. If there are 645 cats and 567 dogs there,
how many animals are there in the shelter?",ELEMENTARY
265,"Denver the Dog is a famous architect in the city of Animapolis. Together with his engineer friend Wally the Wolf, they decided to build the tallest building ever, the Animus Tower. To make sure the framework of the tower is strongly built, they hired the best builders in town. If they hired 318 beavers and 544 spiders,
how many workers in total did they hire to make the framework?",ELEMENTARY
266,"To carry heavy construction materials, they employed 413 red ants and 487 black ants.
How many ants did they employ in total?",ELEMENTARY
267,"After the framework was finished, they asked 239 monkeys and 622 termites to finish the rest of the building.
How many workers finished the rest of the construction?",ELEMENTARY
268,"When the building is done, they wanted to make it shine brightly in the night. To fix that, they commissioned 432 fireflies and 297 glow worms.
How many animals worked in the lights?",ELEMENTARY
269,"It took all of the workers one year to finish the Animus Tower and it was indeed the brightest and tallest structure that can be seen at Animapolis' skyline. If the first half of the building has 145 stories and the second half has 255 stories.
How many stories do the Animus Tower has?",ELEMENTARY
270,"It's New Year's Eve. Benjamin and his family went to New York City to take part in the celebration that is going to take place later that night. Before the evening celebrations, Benjamin wanted to see some of the famous places in NYC first. From the hotel, he walked 234 steps to the nearest restaurant then another 378 steps to Central Park.
How many steps did he take to get to Central Park from the hotel?",ELEMENTARY
271,"Next on his list is the famous Empire State Building. There he learned that the building stands 1250 feet to the top floor and the antenna spire is 204 feet.
How tall is the Empire State Building?",ELEMENTARY
272,"At the top of the Empire State Building, he saw the Madison Square Garden so he decided to go there as well. It took him 676 steps to get down the building and 315 steps from the building to Madison Square Garden.
How many steps did he take to get to Madison Square?",ELEMENTARY
273,"It's getting dark so he decided to take one last stop. He took a cab to the Metropolitan Museum of Art. If he saw 465 pieces of Asian art and 527 pieces of Egyptian art,
how many pieces of art did he see?",ELEMENTARY
274,"After visiting the museum, Benjamin went back to the hotel where he prepared for New Year's Eve at the annual Times Square Ball Drop. To get there, he took 354 steps to the Rockefeller Center then 228 steps to Times Square itself.
How many steps did he take before reaching Times Square?",ELEMENTARY
275,"Sofia, president of the school student organization, held a meeting to talk about the food being served at the school cafeteria. The first order of business is to discuss whether the students like the food being served at the school. If 383 students said that they like the food and 431 students said they didn't,
how many students participated in the discussion?",ELEMENTARY
